报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,
营业总收入(万元),149154,295750,239292,180372,113660,255438,206036,153848,94138,242492,191176,144260,87368,239974,192104,141251,--,251542,205113,152489,103527,259376,224234,
营业收入(万元),149019,295221,239292,180372,113660,255438,206036,153848,94138,242492,191176,144260,87368,239974,192104,141251,--,251542,205113,152489,103527,259376,224234,
利息收入(万元),135,529,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),85279,185892,144030,99412,64291,163013,125645,86802,53458,159162,118591,83909,50972,155235,118115,81042,--,160691,122232,85331,39208,168715,153658,
营业成本(万元),38229,83527,69046,52888,29542,74170,62859,46523,25199,72735,59392,44739,23934,70566,59328,44682,--,74000,63938,46767,28941,73314,64699,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),20896,40513,26604,18117,14328,24543,17832,14182,11541,25354,19187,13298,10880,24051,18603,13200,--,24771,18552,12655,10267,25647,23256,
销售费用(万元),21667,42828,35794,21158,16061,46722,32942,18629,12420,44010,31887,19803,12882,45310,30030,17365,--,48241,30877,20220,--,55860,52132,
管理费用(万元),4667,19546,13397,8295,4802,19335,13597,8932,4735,19405,12276,8345,3984,17975,11919,7420,--,15304,9873,6352,--,14792,14128,
财务费用(万元),-144,-1049,-923,-1036,-445,-1845,-1584,-1475,-442,-2421,-4256,-2400,-690,-2741,-1873,-1726,--,-1612,-1049,-698,--,-888,-622,
资产减值损失(万元),-37,527,113,-9,2,89,-3,10,5,77,104,124,-16,74,108,100,--,-13,40,35,--,-9,66,
公允价值变动收益(万元),226,204,--,0,--,--,--,0,--,-20,-54,127,--,20,--,--,--,--,--,--,--,--,--,
投资收益(万元),3720,10097,7937,5203,1632,7068,5776,4181,999,6393,3320,1346,--,73,--,--,--,40,--,--,--,80,--,
对联营企业和合营企业的投资收益(万元),--,-75,72,98,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),67847,120804,103649,86163,51001,99493,86167,71226,41679,89703,75850,61823,36395,84831,73989,60209,--,90891,82881,67158,45909,90740,70575,
营业外收入(万元),13,274,203,497,208,1697,849,465,143,842,357,344,185,653,587,222,--,864,495,376,--,170,798,
营业外支出(万元),182,714,524,115,39,614,346,152,60,269,126,88,46,142,92,50,--,293,142,25,--,368,134,
非流动资产处置损失(万元),--,--,57,54,37,48,7,--,5,75,--,--,0,10,10,3,--,71,62,--,--,--,21,
利润总额(万元),67678,120363,103328,86545,51169,100576,86671,71539,41762,90276,76081,62080,36534,85342,74484,60381,--,91462,83234,67508,46097,90542,71239,
所得税费用(万元),16766,30826,25771,21625,12609,25230,22101,18478,11135,22024,18651,15391,8901,21136,18233,14626,--,23451,23346,18699,--,22905,17924,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),50911,89537,77557,64920,38560,75346,64569,53061,30627,68251,57430,46688,27634,64207,56252,45755,--,68011,59888,48809,31202,67638,53315,
归属于母公司所有者的净利润(万元),50906,89588,77582,64933,38534,75416,64647,53098,30651,68525,57630,46829,27709,64562,56472,45817,27312,68130,59938,48842,31212,67668,53315,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),6,-51,-25,-13,26,-71,-78,-37,-24,-274,-201,-140,-76,-356,-220,-62,--,-119,-50,-33,--,-30,--,
基本每股收益,0.4,0.71,0.62,0.52,0.31,0.6,0.52,0.42,0.61,1.37,1.15,0.93,0.55,1.36,1.21,1.02,--,1.51,1.33,1.09,--,1.5,1.18,
稀释每股收益,0.4,0.71,0.62,0.52,0.31,0.6,0.52,0.42,0.61,1.37,1.15,0.93,0.55,1.36,1.21,1.02,--,1.51,1.33,1.09,--,1.5,1.18,
